Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,age_of_prop,yrs_bt_remod/sell,zoning_FV,zoning_RH,zoning_RL,zoning_RM,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_conf_CulDSac,lot_conf_FR2,lot_conf_FR3,lot_conf_Inside,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_IDOTRR,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_mat_CompShg,roof_mat_Membran,roof_mat_Metal,roof_mat_Roll,roof_mat_Tar&Grv,roof_mat_WdShake,roof_mat_WdShngl,extfirst_AsphShn,extfirst_BrkComm,extfirst_BrkFace,extfirst_CBlock,extfirst_CemntBd,extfirst_HdBoard,extfirst_ImStucc,extfirst_MetalSd,extfirst_Plywood,extfirst_Stone,extfirst_Stucco,extfirst_VinylSd,extfirst_Wd Sdng,extfirst_WdShing,extsecond_AsphShn,extsecond_Brk Cmn,extsecond_BrkFace,extsecond_CBlock,extsecond_CmentBd,extsecond_HdBoard,extsecond_ImStucc,extsecond_MetalSd,extsecond_Other,extsecond_Plywood,extsecond_Stone,extsecond_Stucco,extsecond_VinylSd,extsecond_Wd Sdng,extsecond_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,fnd_CBlock,fnd_PConc,fnd_Slab,fnd_Stone,fnd_Wood,heat_GasA,heat_GasW,heat_Grav,heat_OthW,heat_Wall,ctrl_air_Y,gar_type_Attchd,gar_type_Basment,gar_type_BuiltIn,gar_type_CarPort,gar_type_Detchd,gar_type_None,misc_feat_None,misc_feat_Othr,misc_feat_Shed,misc_feat_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD
654,50,60.0,10320,Grvl,3,1,2,6,7,1906,1995,654,2,2,3,3,1,1,0,1,0,756,756,4,4,756,713,0,1469,0,0,1,0,3,1,TA,7,7,0,0,654,1,1,216,3,3,2,57,0,239,0,0,0,0,3,0,6,2008,Normal,135000,102,13,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
655,20,91.0,10437,None,2,1,2,8,6,1995,1995,655,3,3,4,3,4,6,1696,1,0,413,2109,4,4,2113,0,0,2113,1,0,2,1,2,1,Gd,7,7,1,3,655,3,3,839,3,3,2,236,46,0,0,0,0,0,0,0,8,2008,Normal,350000,13,13,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
656,160,21.0,1680,None,3,1,2,6,5,1971,1971,656,2,2,3,3,1,1,0,1,0,525,525,2,4,525,567,0,1092,0,0,1,1,3,1,TA,6,7,0,0,656,1,1,264,3,3,2,0,0,0,0,0,0,0,0,0,3,2010,Family,88000,39,39,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
657,20,72.0,10007,None,2,1,2,5,7,1959,2006,657,3,2,3,3,1,5,806,1,0,247,1053,4,4,1053,0,0,1053,1,0,1,1,3,1,Gd,5,7,0,0,657,2,1,312,3,3,2,0,0,0,0,0,0,0,3,0,8,2008,Normal,145500,49,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
658,70,60.0,7200,None,3,1,1,7,6,1931,2000,658,2,1,4,3,1,1,0,1,0,776,776,2,4,851,651,0,1502,0,0,1,1,3,1,TA,6,7,1,4,658,2,1,270,3,3,1,0,0,112,0,0,0,0,3,0,2,2008,Normal,149000,77,8,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
659,50,78.0,17503,None,3,1,2,6,5,1948,1950,659,2,2,3,3,1,1,0,1,0,912,912,2,4,912,546,0,1458,0,1,1,0,3,1,TA,6,7,1,4,659,1,1,330,3,3,2,192,0,0,0,0,0,0,0,0,1,2010,Abnorml,97500,62,60,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
660,20,75.0,9937,None,3,1,2,5,7,1964,1999,660,2,3,3,3,1,4,637,1,0,849,1486,4,4,1486,0,0,1486,1,0,1,0,3,1,TA,7,7,0,0,660,3,2,480,3,3,2,0,0,0,0,0,0,0,3,0,3,2009,Normal,167000,45,10,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
661,60,81.28888888888889,12384,None,3,1,2,7,7,1976,1976,661,2,2,4,3,1,1,0,1,0,793,793,2,4,1142,793,0,1935,0,0,2,1,3,1,TA,7,7,1,3,661,2,2,550,3,3,2,0,113,252,0,0,0,0,0,0,11,2007,Normal,197900,31,31,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
662,60,52.0,46589,None,1,1,2,8,7,1994,2005,662,3,2,4,4,1,6,1361,3,180,88,1629,4,4,1686,762,0,2448,1,0,2,1,4,1,Gd,8,7,1,3,662,2,3,711,3,3,2,517,76,0,0,0,0,0,0,0,7,2009,Normal,402000,15,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
663,20,120.0,13560,None,3,1,2,6,3,1968,1968,663,2,2,2,2,1,1,0,1,0,1392,1392,3,4,1392,0,0,1392,1,0,1,0,2,1,TA,5,2,2,3,663,2,2,576,3,3,2,0,0,240,0,0,0,0,0,0,7,2009,Normal,110000,41,41,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
664,85,90.0,10012,None,3,1,2,4,5,1972,1972,664,2,2,4,3,3,4,920,3,180,38,1138,2,4,1181,0,0,1181,1,0,2,0,3,1,TA,6,7,0,0,664,2,2,588,3,3,2,0,0,180,0,0,0,0,3,0,4,2008,Normal,137500,36,36,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
665,20,49.0,20896,None,1,1,2,8,5,2005,2006,665,3,2,5,3,2,6,1721,1,0,356,2077,4,4,2097,0,0,2097,1,0,1,1,1,1,Ex,8,7,1,5,665,3,3,1134,3,3,2,192,267,0,0,0,0,0,0,0,1,2006,Partial,423000,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
666,60,106.0,11194,None,2,1,2,8,5,2000,2000,666,3,2,4,3,1,1,0,1,0,1406,1406,4,4,1454,482,0,1936,0,0,2,1,3,1,Gd,7,7,1,3,666,2,2,504,3,3,2,188,124,0,0,0,0,0,0,0,11,2006,Normal,230500,6,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
667,60,76.46236559139786,18450,None,2,1,2,6,5,1965,1979,667,2,3,4,3,1,2,187,3,723,111,1021,2,4,1465,915,0,2380,0,0,2,1,3,1,TA,7,1,1,1,667,1,2,596,3,3,2,0,265,0,0,0,0,0,0,0,8,2007,Abnorml,129000,42,28,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
668,20,65.0,8125,None,3,1,2,6,5,1994,1998,668,2,2,4,3,1,6,1138,1,0,270,1408,4,4,1679,0,0,1679,1,0,2,0,3,1,Gd,7,7,1,2,668,2,2,575,3,3,2,224,42,0,0,0,0,0,0,0,10,2008,Normal,193500,14,10,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
669,20,74.4375,14175,None,3,1,1,5,6,1956,1987,669,2,2,3,3,1,3,988,1,0,200,1188,3,4,1437,0,0,1437,1,0,1,1,3,1,TA,6,5,1,3,669,1,2,576,3,3,2,304,0,0,0,0,0,0,0,0,11,2006,Normal,168000,50,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
670,30,80.0,11600,None,3,1,2,4,5,1922,1950,670,2,2,2,3,1,1,0,1,0,700,700,4,4,1180,0,0,1180,0,0,1,0,2,1,Fa,5,7,1,4,670,1,1,252,3,2,2,0,0,67,0,0,0,0,0,0,7,2006,Normal,137500,84,56,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
671,60,64.0,8633,None,3,1,2,6,5,2005,2005,671,3,2,4,3,1,6,193,1,0,545,738,4,4,738,738,0,1476,1,0,2,1,3,1,Gd,7,7,0,0,671,3,2,540,3,3,2,100,35,0,0,0,0,0,0,0,2,2009,Normal,173500,4,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
672,70,54.0,6629,None,3,1,2,6,6,1925,1950,672,2,3,3,3,1,4,551,1,0,121,672,2,4,697,672,0,1369,1,0,2,0,3,1,TA,6,7,0,0,672,1,1,300,3,3,2,147,0,0,0,0,0,0,0,0,7,2009,Normal,103600,84,59,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
673,20,59.714285714285715,11250,None,2,1,2,6,6,1977,1977,673,3,2,4,3,1,5,767,1,0,441,1208,2,4,1208,0,0,1208,1,0,1,1,3,1,TA,6,7,1,3,673,2,2,546,3,3,2,198,42,0,0,0,0,0,0,0,6,2006,Normal,165000,29,29,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
674,20,110.0,14442,None,3,1,2,6,7,1957,2004,674,2,2,3,3,1,6,1186,1,0,291,1477,4,4,1839,0,0,1839,1,0,2,0,3,1,Gd,7,7,2,3,674,3,2,416,3,3,2,0,87,0,0,200,0,0,0,0,6,2007,Normal,257500,50,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
675,20,80.0,9200,None,3,1,2,6,6,1965,1965,675,2,2,3,3,1,3,892,1,0,244,1136,2,4,1136,0,0,1136,1,0,1,0,3,1,TA,5,7,1,4,675,2,1,384,3,3,2,426,0,0,0,0,0,0,0,0,7,2008,Normal,140000,43,43,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
676,160,24.0,2289,None,3,1,2,6,6,1978,1978,676,2,2,3,3,1,5,311,1,0,544,855,2,4,855,586,0,1441,0,0,2,1,3,1,TA,7,7,1,3,676,1,2,440,3,3,2,28,0,0,0,0,0,0,0,0,4,2009,Normal,148500,31,31,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
677,70,60.0,9600,Grvl,3,1,2,4,2,1900,1950,677,2,2,3,2,1,1,0,1,0,1095,1095,1,4,1095,679,0,1774,1,0,2,0,4,2,TA,8,5,0,0,677,1,3,779,2,2,0,0,0,90,0,0,0,0,0,0,5,2006,Normal,87000,106,56,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
678,30,52.0,9022,None,3,1,2,5,8,1924,2006,678,3,2,3,3,1,1,0,1,0,768,768,4,4,792,0,0,792,0,0,1,0,2,1,Gd,5,7,0,0,678,1,1,240,2,2,0,316,0,120,0,0,0,0,0,0,5,2009,Normal,109500,85,3,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
679,20,80.0,11844,None,2,1,2,8,5,2008,2008,679,3,2,5,3,2,1,0,1,0,2046,2046,4,4,2046,0,0,2046,0,0,2,1,3,1,Gd,7,7,1,4,679,3,3,834,3,3,2,322,82,0,0,0,0,0,0,0,7,2009,Partial,372500,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
680,20,74.4375,9945,None,2,1,2,5,5,1961,1961,680,2,2,3,3,1,3,827,1,0,161,988,2,4,988,0,0,988,1,0,1,0,3,1,TA,5,7,0,0,680,1,2,572,3,3,2,0,0,0,0,0,0,0,0,0,10,2007,Normal,128500,46,46,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
681,120,50.0,8012,None,3,1,2,6,5,1980,1980,681,2,2,4,3,1,4,543,4,119,261,923,2,4,923,0,0,923,0,0,2,0,2,1,TA,5,7,1,3,681,2,1,264,3,3,2,80,0,0,0,0,0,0,0,0,5,2010,Normal,143000,30,30,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
682,50,55.0,4500,Pave,1,1,2,5,5,1932,2000,682,2,2,3,3,1,3,182,1,0,611,793,4,4,848,672,0,1520,0,0,1,0,3,1,TA,6,7,0,0,682,1,1,281,3,3,2,0,0,56,0,0,0,0,0,0,7,2009,Abnorml,159434,77,9,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
