fnd_PConc,neigh_NridgHt,mas_vnr_type_Stone,neigh_NoRidge,extsecond_VinylSd,extfirst_VinylSd,ctrl_air_Y,zoning_RL,roof_style_Hip,gar_type_BuiltIn,neigh_StoneBr,roof_style_Gable,gar_type_None,zoning_RM,fnd_CBlock,gar_type_Detchd,mas_vnr_type_None,age_of_prop,SalePrice,OverallQual,GrLivArea,ExterQual,GarageArea,TotalBsmtSF,1stFlrSF,BsmtQual,FullBath,GarageFinish,TotRmsAbvGrd,FireplaceQu,YearRemodAdd,HeatingQC,BsmtFinSF1,BsmtExposure,LotFrontage,WoodDeckSF,2ndFlrSF,OpenPorchSF,BsmtFinType1,HalfBath,GarageQual,LotArea,GarageCond,Electrical,PavedDrive,BsmtFullBath,BsmtUnfSF,BsmtCond
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,31,187000,6,1855,3,512,528,1094,3,2,2,7,3,1994,4,0,1,80.0,113,761,100,1,1,3,9600,3,4,2,0,528,3
1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,4,131500,6,848,3,420,848,848,4,1,3,3,0,2003,4,659,3,36.0,140,0,0,6,0,3,4435,3,4,2,1,189,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,3,215000,8,1456,3,400,1273,1456,4,2,3,7,3,2003,4,0,4,47.14285714285714,143,0,20,1,0,3,3196,3,4,2,0,1273,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,66,164000,7,1646,2,240,918,918,3,2,1,7,4,1950,3,364,1,53.0,0,728,0,3,0,3,7128,3,4,2,0,554,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,45,158000,6,1445,2,645,1127,1445,3,1,2,7,2,1964,2,564,4,76.46236559139786,180,0,0,3,1,3,12095,3,4,2,0,563,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,51,170000,5,1779,2,454,1763,1779,3,1,1,6,4,1974,2,306,2,102.0,0,0,418,5,1,3,17920,3,4,2,1,372,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,48,127000,5,1040,2,260,1040,1040,3,1,1,6,0,2010,4,659,1,74.4375,0,0,104,5,1,3,6897,3,4,2,1,381,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,30,147000,6,1026,2,576,940,1026,4,1,1,5,0,1978,2,505,4,71.6825396825397,0,0,0,6,0,3,10970,2,4,2,1,0,4
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,15,174000,6,1481,2,343,702,702,4,2,3,6,3,1995,3,0,1,65.0,0,779,36,1,1,3,8125,3,4,2,0,702,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,33,152000,7,1370,2,479,1090,1370,4,2,2,6,3,1976,2,0,1,80.0,0,0,0,1,0,3,10400,3,4,2,0,1090,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,38,250000,6,2654,2,619,1054,1512,3,2,1,9,4,1984,2,619,2,81.28888888888889,0,1142,65,4,1,3,11029,3,4,2,1,435,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,89,189950,7,1426,3,216,912,912,3,1,1,7,4,1998,3,0,1,55.0,0,514,240,1,1,3,7642,3,4,2,0,912,3
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,45,131500,5,1039,2,504,1039,1039,3,1,1,6,0,1965,4,841,2,75.0,0,0,0,4,1,3,11625,3,4,2,1,198,3
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,26,152000,6,1097,2,480,1040,1097,4,2,1,6,0,1985,2,338,1,81.0,0,0,0,6,0,3,9672,3,4,2,0,702,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,50,132500,5,1148,2,672,1148,1148,3,1,1,6,0,1959,2,1148,1,70.0,0,0,0,4,0,3,7931,3,4,2,1,0,3
1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,250580,7,1372,3,529,1372,1372,5,2,3,6,0,2008,4,0,1,72.0,0,0,140,1,0,3,8640,3,4,2,0,1372,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,39,148500,5,1002,2,902,1002,1002,3,1,1,5,0,1970,2,828,1,76.46236559139786,0,0,0,4,0,3,8750,3,4,2,1,174,3
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,248900,8,1646,3,870,1638,1646,4,2,2,6,4,2007,4,0,3,67.0,192,0,80,1,0,3,10656,3,4,2,0,1638,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,46,129000,4,1120,2,544,1040,1120,3,1,2,5,0,1961,2,932,1,85.0,168,0,0,5,1,3,6970,3,4,2,1,108,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,58,169000,5,2320,2,672,0,1547,0,2,1,7,3,1950,3,0,0,79.87755102040815,120,720,144,0,0,3,14762,3,4,1,0,0,0
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,17,236000,7,1949,3,574,1050,1062,4,2,3,8,3,1994,4,750,1,80.0,156,887,90,6,1,3,9938,3,4,2,1,300,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,47,109500,5,894,2,308,894,894,3,1,1,5,0,1962,3,0,1,60.0,0,0,0,1,0,3,6600,3,4,2,0,894,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,12,200500,6,1682,2,523,804,804,4,2,2,7,0,1998,4,505,1,70.0,0,878,77,6,1,3,8750,3,4,2,0,299,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,55,116000,5,910,3,414,105,910,3,1,1,5,0,1996,3,0,3,74.0,196,0,0,1,0,3,8892,3,4,2,0,105,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,60,133000,5,1268,3,288,832,1036,3,1,1,6,4,1950,3,375,1,60.0,0,0,28,3,0,3,12144,3,4,2,0,457,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,68,66500,5,1131,2,200,676,676,3,1,1,5,0,1950,4,0,1,52.0,26,455,0,1,1,3,5720,3,4,2,0,676,3
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,303477,8,2610,3,550,1184,1184,4,2,3,11,4,2007,4,64,3,75.0,208,1426,364,6,1,3,9000,3,4,2,0,1120,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,44,132250,4,1040,2,648,1064,1040,3,1,1,5,0,1963,3,633,4,94.0,0,0,0,5,0,3,25286,3,4,2,1,431,3
1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,350000,9,2224,3,738,1462,1462,5,2,3,10,4,2005,4,1170,1,74.0,184,762,0,6,1,3,8834,3,4,2,1,292,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,49,148000,5,1155,2,576,1109,1155,3,1,1,6,0,1995,2,899,3,88.0,192,0,0,5,0,3,11782,3,4,2,1,210,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,31,136500,5,864,3,336,864,864,3,1,1,6,0,2005,4,646,1,71.6825396825397,0,0,0,5,0,3,7000,3,4,2,1,218,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,157000,5,1090,2,450,1090,1090,5,1,3,5,0,2006,3,980,1,60.0,0,0,49,5,1,3,7024,3,4,2,1,110,4
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,17,187500,7,1717,3,400,1156,1187,4,2,2,7,3,1991,4,902,2,44.0,168,530,36,2,1,3,13758,3,4,2,0,254,3
1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,17,178000,6,1593,2,389,808,808,4,2,2,7,3,1993,3,0,1,79.87755102040815,342,785,40,1,1,3,9636,3,4,2,0,808,3
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,94,118500,4,2230,3,440,795,954,3,1,1,10,0,1950,2,0,1,60.0,0,795,188,1,0,3,6204,4,4,2,1,795,2
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,42,100000,5,892,2,288,892,892,3,1,2,5,0,1967,2,432,1,65.0,0,0,0,4,0,3,7150,3,4,2,0,460,3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,328900,9,1709,3,506,1698,1709,5,2,3,5,3,2000,4,1238,3,50.0,97,0,65,6,0,3,5119,3,4,2,1,460,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,47,145000,5,1712,2,588,1626,1712,3,2,3,8,0,2005,4,528,1,70.0,272,0,54,2,0,3,8393,3,4,2,0,1098,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,53,135500,5,1393,2,300,816,872,3,1,1,8,0,1955,2,0,1,59.0,121,521,0,1,1,3,16466,3,4,2,0,816,3
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,37,268000,8,2217,3,621,2217,2217,3,2,1,8,3,1970,4,351,4,95.0,81,0,207,5,0,3,15865,3,4,2,1,1043,4
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,56,149500,6,1505,2,505,1505,1505,3,1,2,6,3,1953,4,1024,1,128.0,0,0,0,4,0,3,12160,3,4,2,1,481,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,58,122900,5,924,2,576,672,672,3,1,1,6,1,2006,4,0,2,60.0,0,252,0,1,0,3,8064,3,4,2,0,672,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,31,172500,6,1683,2,440,918,918,3,2,2,7,3,1978,3,226,1,70.0,243,765,0,2,1,3,11184,3,4,2,0,192,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,43,154500,6,1068,2,264,1059,1068,3,1,2,6,0,2003,2,663,1,70.0,192,0,0,6,0,3,8414,3,4,2,0,396,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,54,165000,5,1383,2,354,1383,1383,4,1,1,6,4,1954,2,1064,2,74.4375,511,0,116,4,0,3,13284,3,4,2,1,319,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,30,118858,5,1535,2,400,0,1535,0,2,1,8,0,1979,2,0,0,64.0,0,0,0,0,0,3,7018,3,4,2,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,45,140000,6,1796,2,483,780,983,3,1,2,8,3,1963,2,400,1,71.0,0,813,50,4,1,3,7056,3,4,2,1,380,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,70,106500,4,951,2,327,951,951,3,1,1,6,0,1950,4,285,1,50.0,0,0,28,5,0,3,8765,3,4,2,0,666,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,30,142953,5,2240,2,528,0,1120,0,2,1,12,0,1979,2,0,0,64.0,154,1120,0,0,0,3,7018,3,4,2,0,0,0
1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,611657,9,2364,4,820,2330,2364,5,2,3,11,4,2010,4,2188,4,100.0,0,0,67,6,1,3,12919,3,4,2,1,142,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,45,135000,5,1236,2,288,912,1236,3,1,1,6,3,1994,2,465,1,65.0,0,0,0,4,0,3,6993,3,4,2,0,447,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,36,110000,4,858,2,684,858,858,3,1,1,4,0,1971,2,322,1,76.46236559139786,0,0,0,5,0,3,7340,3,4,2,0,536,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,52,153000,5,1306,2,756,992,1306,3,1,1,5,0,2000,2,860,2,64.0,0,0,0,4,0,3,8712,3,4,2,1,132,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,3,180000,7,1509,3,393,783,807,4,2,3,8,4,2003,4,0,1,63.0,0,702,75,1,1,3,7875,3,4,2,0,783,3
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,240000,7,1670,3,690,1670,1670,4,2,2,7,4,2006,4,0,1,50.0,144,0,60,1,0,3,14859,3,4,2,0,1670,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,40,125500,5,902,2,288,876,902,3,1,1,6,0,1967,2,599,1,74.4375,0,0,0,6,0,3,6173,3,4,2,0,277,3
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,56,128000,5,1063,2,280,1056,1063,3,1,2,6,0,1954,2,354,1,80.0,0,0,0,3,0,3,9920,3,4,2,1,412,3
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,255000,8,1636,3,865,1623,1636,4,2,2,8,4,2006,4,63,1,116.0,0,0,60,6,0,3,13501,3,4,2,1,1560,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,70,250000,7,2057,3,180,1017,1020,4,1,3,6,4,1987,3,223,1,86.0,0,1037,0,3,1,2,11500,3,4,2,0,794,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,23,131000,5,902,2,484,864,902,4,1,1,5,0,1983,2,301,3,70.08333333333333,164,0,0,4,0,3,8885,3,4,2,1,239,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,4,174000,6,1484,3,390,742,742,4,2,3,8,4,2005,4,0,1,149.0,36,742,24,1,1,3,12589,3,4,2,0,742,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,50,154300,5,2274,2,480,1105,1105,3,2,1,12,0,1960,2,443,1,80.0,0,1169,0,3,0,3,11600,3,3,2,0,662,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,32,143500,5,1268,2,252,1268,1268,4,1,1,5,0,1989,2,196,3,71.6825396825397,173,0,0,5,1,3,9286,3,4,2,0,1072,4
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,81,88000,5,1015,2,450,768,1015,3,1,1,6,0,1950,2,489,1,51.0,0,0,0,3,0,3,6120,3,4,2,0,279,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,58,145000,5,2002,2,871,1001,1001,3,2,1,8,0,1950,2,284,1,82.0,0,1001,0,4,0,3,6270,3,3,2,0,717,3
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,173733,6,1224,3,528,612,612,4,2,2,4,0,2009,4,294,3,30.0,0,612,234,6,1,3,3000,3,4,2,0,318,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,37,75000,4,1092,2,286,546,546,3,1,1,6,0,1970,1,0,1,21.0,0,546,0,1,1,3,2001,3,4,2,0,546,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,57,35311,2,480,2,308,480,480,3,0,1,4,0,1950,2,50,3,50.0,0,0,0,4,0,3,9000,3,3,2,1,430,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,53,135000,4,1229,2,284,1134,1229,3,1,2,6,0,1956,4,1059,1,68.21739130434783,0,0,0,5,0,3,17140,3,3,2,0,75,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,16,238000,7,2127,3,833,1104,912,5,2,2,8,3,1991,4,48,2,103.0,72,1215,192,4,1,3,13125,3,4,2,1,422,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,50,176500,6,1414,4,601,1184,1414,4,1,1,6,3,2002,4,528,1,87.0,0,0,51,5,0,3,11029,3,4,2,1,245,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,13,201000,6,1721,3,471,928,936,4,2,2,7,0,1994,4,814,1,70.0,300,785,87,6,1,3,8462,3,4,2,0,114,4
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,108,145900,5,2200,2,0,1272,1272,3,2,0,9,0,2003,3,1084,1,67.0,0,928,70,5,2,0,8777,0,4,0,2,188,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,169990,6,1316,3,397,1316,1316,4,2,3,6,4,2006,4,28,1,65.0,100,0,0,6,0,3,10237,3,4,2,0,1288,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,15,193000,6,1617,3,533,1604,1617,4,2,2,5,2,1994,4,165,1,50.0,0,0,69,2,0,3,8012,3,4,2,1,598,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,26,207500,6,1686,2,612,1686,1686,4,2,1,7,3,1980,2,625,1,79.0,384,0,131,4,0,3,10240,3,4,2,1,0,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,31,175000,5,1126,2,540,1126,1126,4,2,2,6,0,1977,2,767,3,81.28888888888889,180,0,0,5,0,3,15611,3,4,2,0,266,3
1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,4,285000,8,2374,3,656,1181,1234,4,2,3,10,4,2004,4,0,1,93.0,104,1140,100,1,1,3,11999,3,4,2,0,1181,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,40,176000,7,1978,2,486,832,1098,3,2,2,9,4,1968,3,552,1,81.28888888888889,0,880,43,4,1,3,9900,3,4,2,0,280,3
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,8,236500,8,1788,3,522,1753,1788,4,2,2,7,3,2001,4,0,3,71.6825396825397,202,0,151,1,0,3,11838,3,4,2,0,1753,3
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,9,222000,7,2236,2,642,964,993,4,2,3,8,3,1997,3,0,1,79.87755102040815,0,1243,0,1,1,3,13006,3,4,2,0,964,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,201000,8,1466,3,610,1466,1466,4,2,3,7,0,2007,4,16,3,73.0,100,0,18,6,0,3,8925,3,4,2,0,1450,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,44,117500,5,925,2,429,925,925,3,1,1,5,0,1965,4,338,1,70.0,0,0,0,4,0,3,9100,3,4,2,0,121,3
1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,320000,9,1905,4,788,1905,1905,5,2,3,8,4,2006,4,0,1,84.0,0,0,191,1,0,3,11670,3,4,2,0,1905,4
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,5,190000,7,1500,3,570,1500,1500,4,2,2,6,0,2004,4,20,3,63.0,192,0,36,6,0,3,8487,3,4,2,0,1480,3
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,48,242000,7,2069,2,505,585,2069,4,2,2,9,4,2007,4,425,4,313.0,0,0,0,6,0,3,27650,3,4,2,1,160,3
1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,80,79900,4,747,2,528,600,747,2,1,1,5,0,1953,3,0,2,52.0,0,0,0,1,0,3,5825,3,4,2,0,600,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,6,184900,7,1200,3,555,1176,1200,4,2,2,5,0,2003,4,833,1,67.0,0,0,41,6,0,3,10083,3,4,2,1,343,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,4,253000,7,1971,3,689,1113,1113,4,2,2,8,4,2005,4,341,2,75.0,0,858,48,6,1,3,9675,3,4,2,0,772,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,239799,7,1962,3,868,1391,1391,4,2,2,7,0,2006,4,464,2,73.0,0,571,90,6,1,3,8760,3,4,2,0,927,4
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,70,244400,7,2403,2,349,1032,1207,3,2,1,10,3,1950,4,0,2,83.46153846153847,56,1196,0,1,0,3,24090,3,4,2,0,1032,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,30,150900,6,1728,2,574,1728,1728,3,2,1,8,0,1976,2,936,4,55.0,40,0,0,3,0,3,12640,3,4,2,0,396,3
1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,10,214000,7,2060,3,390,992,1022,4,2,2,8,3,1999,4,772,1,79.87755102040815,0,1038,0,5,1,3,8755,3,4,2,1,220,3
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,30,150000,4,1440,2,0,1440,1440,4,2,0,8,0,1977,2,1440,4,42.0,321,0,0,6,0,0,7711,0,4,0,2,0,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,40,143000,5,1632,2,576,1632,1632,3,2,1,8,0,1967,2,0,3,100.0,0,0,0,1,0,3,25000,3,4,1,0,1632,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,51,137500,6,1344,2,525,819,1344,3,1,2,7,4,1958,3,111,1,80.13333333333334,0,0,118,6,0,3,14375,3,3,2,0,354,3
0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,119,124900,5,1869,2,456,1088,1188,3,1,1,7,0,1996,2,1088,1,98.0,48,561,0,2,0,3,8820,3,4,2,0,0,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,47,143000,5,1144,2,796,1144,1144,3,1,2,6,3,1959,2,748,3,70.0,86,0,0,5,0,3,8163,3,4,2,1,102,3
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5,270000,8,1629,3,808,1616,1629,4,2,3,9,4,2003,4,1300,3,85.0,0,0,252,6,0,3,14536,3,4,2,1,316,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,4,192500,7,1776,3,474,936,936,4,2,2,7,3,2002,4,0,0,65.0,144,840,96,1,1,3,14006,3,4,2,0,936,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,38,197500,6,1381,2,676,1161,1381,3,1,2,5,3,2006,2,982,1,78.0,0,0,0,5,1,3,9360,3,4,2,1,179,3
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,57,129000,5,864,2,720,864,864,3,1,2,5,0,2002,3,398,1,60.0,194,0,0,5,0,3,7200,3,4,2,1,317,3
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,41,119900,5,965,2,300,828,965,3,1,1,6,0,1965,3,641,1,60.0,421,0,0,4,0,3,7800,3,4,2,1,187,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,37,133900,5,768,2,396,768,768,4,1,3,5,0,2003,3,660,3,60.0,192,0,0,6,0,3,7200,3,4,2,0,108,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,39,172000,5,1968,2,530,784,1168,3,2,2,7,1,1969,4,562,3,70.08333333333333,305,800,189,5,1,3,11075,3,4,2,0,29,3
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,31,127500,6,980,2,0,945,980,4,2,0,4,0,1975,2,945,4,35.0,0,0,0,6,0,0,9400,0,4,2,0,0,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,61,145000,6,1958,2,492,979,979,4,2,1,8,0,1950,2,484,1,82.0,0,979,0,3,0,3,7136,3,2,2,0,495,3
0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,29,124000,6,1229,2,462,561,561,4,1,3,5,3,1980,2,285,1,24.0,150,668,0,5,1,3,1300,3,4,2,0,276,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,45,132000,5,1057,2,576,1057,1057,3,1,3,6,0,1962,2,417,1,70.0,0,0,0,3,0,3,7420,3,4,2,0,640,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,4,185000,7,1337,3,531,1337,1337,4,2,2,6,0,2003,4,699,2,65.0,0,0,39,6,0,3,8450,3,4,2,1,638,3
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,11,155000,7,1416,3,484,696,696,4,2,1,6,0,1999,4,604,1,24.0,0,720,44,5,1,3,2572,3,4,2,1,92,3
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,52,116500,5,858,2,0,858,858,3,1,0,4,0,2008,3,696,4,50.0,117,0,0,4,0,0,7207,0,4,2,1,162,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,31,272000,6,2872,2,619,1330,1542,4,2,3,11,3,1995,2,896,1,81.28888888888889,550,1330,282,5,1,3,12227,3,4,2,1,434,4
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,31,155000,6,1548,2,440,804,804,4,2,1,7,3,1976,2,556,1,24.0,48,744,0,5,1,3,2308,3,4,2,1,248,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,239000,9,1800,3,702,1800,1800,5,2,3,7,0,2007,4,0,1,122.0,288,0,136,1,0,3,11923,3,4,2,0,1800,3
1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,8,214900,7,1894,3,510,817,824,4,2,3,8,4,2003,4,624,1,80.0,0,1070,40,6,1,3,11316,3,4,2,1,193,3
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,178900,6,1484,3,393,783,783,4,2,3,8,4,2007,4,0,1,65.0,0,701,72,1,1,3,10237,3,4,2,0,783,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,69,160000,5,1308,3,256,728,976,3,1,1,7,3,1950,4,428,1,130.0,0,332,70,3,1,3,9600,3,4,2,1,300,2
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,53,135000,5,1098,2,260,1098,1098,3,1,1,6,0,1955,2,902,1,76.46236559139786,0,0,0,5,0,3,7390,3,4,2,1,196,3
0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,99,37900,3,968,2,0,600,600,3,1,0,6,0,1950,1,0,1,50.0,0,368,0,1,0,0,5925,0,4,2,0,600,3
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,48,140000,6,1095,2,264,588,1095,3,1,2,6,0,1958,2,513,4,75.0,0,0,0,5,0,3,10382,3,4,2,1,75,3
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,57,135000,4,1192,2,0,720,720,3,1,0,6,0,1950,2,0,1,60.0,0,472,0,1,1,0,10800,0,3,2,0,720,3
1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,6,173000,7,1626,3,474,764,764,4,2,2,6,0,2004,4,567,1,36.0,0,862,27,6,0,3,2268,3,4,2,0,197,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,31,99500,6,918,2,264,918,918,4,2,1,5,3,1979,2,0,1,55.0,28,0,0,1,0,3,7892,3,4,2,0,918,3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,182000,7,1428,3,480,1428,1428,4,2,3,6,0,2008,4,0,1,95.0,0,0,120,1,0,3,11639,3,4,2,0,1428,3
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,99,167500,7,2019,2,532,728,1136,4,1,1,8,0,1993,2,0,1,60.0,509,883,135,1,0,3,11414,3,4,2,0,728,3
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,6,165000,7,1382,3,490,673,673,4,2,1,6,0,2000,4,641,1,64.66666666666667,153,709,50,6,1,3,2651,3,4,2,1,32,3
1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,83,85500,4,869,2,0,440,869,4,1,0,4,0,1958,2,0,1,51.0,0,0,0,1,0,0,5900,0,3,2,0,440,3
1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,199900,7,1241,3,569,1241,1241,4,1,3,4,0,2007,4,1106,1,35.0,0,0,116,6,1,3,4274,3,4,2,1,135,3
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,53,110000,4,894,2,400,894,894,3,1,1,5,0,1954,4,552,1,68.0,0,0,0,2,0,3,9450,3,4,2,0,342,3
